Regulating Agency,PWS ID,PWS Name,Activity Status,PWS Type,State Asgn ID,WSF Name,WSF Type,Activity Status2,Availability,Latitude,Longitude
DISTRICT 23 - FRESNO,CA1000473,BELMONT COUNTRY CLUB,A,NTNC,001,WELL 01 - 18TH FAIRWAY,WL,A,P,36.747408,-119.63965
DISTRICT 23 - FRESNO,CA1000474,BEAR MOUNTAIN LIBRARY/ACT CNTR,A,NC,006,WELL 02 - RAW,WL,A,P,36.738807,-119.2514
DISTRICT 23 - FRESNO,CA1000476,FOOTHILL ELEMENTARY SCHOOL,A,NTNC,001,WELL 03A - IRRIGATION ONLY,WL,A,O,37.040592,-119.529297
DISTRICT 23 - FRESNO,CA1000476,FOOTHILL ELEMENTARY SCHOOL,A,NTNC,002,WELL 05 - RAW,WL,A,P,37.042492,-119.525366
DISTRICT 23 - FRESNO,CA1000476,FOOTHILL ELEMENTARY SCHOOL,A,NTNC,019,WELL 04 - RAW - INACTIVE,WL,A,O,37.368333,-119.625833
DISTRICT 23 - FRESNO,CA1000476,FOOTHILL ELEMENTARY SCHOOL,A,NTNC,020,WELL 08 - IRRIGATION ONLY,WL,A,O,37.368056,-119.525806
DISTRICT 23 - FRESNO,CA1000478,DINKEY CREEK INN,A,NC,001,WELL 01,WL,A,P,37.067656,-119.156314
DISTRICT 23 - FRESNO,CA1000479,FRANZIA WINERY-SANGER,A,NTNC,001,WELL 01 - BEFORE GAC (DBCP) - RAW,WL,A,P,36.689911,-119.452963
DISTRICT 23 - FRESNO,CA1000479,FRANZIA WINERY-SANGER,A,NTNC,003,WELL 02 - BEFORE GAC (DBCP) - RAW,WL,A,P,36.689807,-119.455318
DISTRICT 23 - FRESNO,CA1000480,FOWLER PACKING COMPANY,A,NTNC,003,WELL 03,WL,A,P,36.612716,-119.752811
DISTRICT 23 - FRESNO,CA1000480,FOWLER PACKING COMPANY,A,NTNC,027,WELL 02- STANDBY,WL,A,E,36.611916,-119.750761
DISTRICT 23 - FRESNO,CA1000482,WOLF LAKES PARK,A,NC,002,MAIN WELL,WL,A,P,36.798566,-119.581188
DISTRICT 23 - FRESNO,CA1000482,WOLF LAKES PARK,A,NC,003,SECONDARY WELL,WL,A,P,36.798594,-119.581125
DISTRICT 23 - FRESNO,CA1000483,RIVER RANCH RAISINS,A,NC,002,WELL 02 - PRIMARY,WL,A,P,36.796699,-120.025124
DISTRICT 23 - FRESNO,CA1000484,FCSA #34/ MILLERTON NEW TOWN,A,C,001,WELL 01 - RAW - STANDBY,WL,A,E,36.979167,-119.652778
DISTRICT 23 - FRESNO,CA1000484,FCSA #34/ MILLERTON NEW TOWN,A,C,003,MILLERTON LAKE - RAW,IN,A,P,37.001516,-119.667964
DISTRICT 23 - FRESNO,CA1000485,TESSENDERLO KERLEY INC,A,NTNC,013,WELL 01 - RAW,WL,A,P,36.677766,-119.690955
DISTRICT 23 - FRESNO,CA1000485,TESSENDERLO KERLEY INC,A,NTNC,015,WELL 02 - STANDBY,WL,A,P,36.677175,-119.677175
DISTRICT 23 - FRESNO,CA1000486,LION RAISINS PACKING COMPANY,A,NTNC,001,WELL 01 - RAW,WL,A,P,36.600992,-119.643662
DISTRICT 23 - FRESNO,CA1000486,LION RAISINS PACKING COMPANY,A,NTNC,023,WELL 03 - RAW,WL,A,P,36.598138,-119.643558
DISTRICT 23 - FRESNO,CA1000487,VERMILION VALLEY RESORT,A,NC,001,WELL 01,WL,A,S,37.376846,-119.013144
DISTRICT 23 - FRESNO,CA1000488,DANTE CLUB OF FRESNO,A,NC,001,WELL 01,WL,A,P,36.826694,-119.915592
DISTRICT 23 - FRESNO,CA1000490,LOS GATOS TOMATO PRODUCTS,A,NTNC,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.181737,-120.154242
DISTRICT 23 - FRESNO,CA1000492,TABERNACLE OF PRAISE CHURCH,A,NC,001,WELL #1,WL,A,P,36.763901,-119.556842
DISTRICT 23 - FRESNO,CA1000494,HARVEST MISSIONARY BAPTIST CHURCH,A,NC,001,WELL 01,WL,A,P,36.750948,-119.892623
DISTRICT 23 - FRESNO,CA1000495,GODS FAMILY CHURCH,A,NTNC,001,WELL 01,WL,A,P,36.809036,-119.922482
DISTRICT 23 - FRESNO,CA1000496,COPPER RIVER COUNTRY CLUB,A,NTNC,001,WELL 01,WL,A,P,36.903015,-119.741934
DISTRICT 23 - FRESNO,CA1000497,OAK VIEW TERRACE,A,NC,001,WELL 01,WL,A,P,37.073513,-119.487576
DISTRICT 23 - FRESNO,CA1000501,TOLLHOUSE MARKET,A,NC,001,WELL 01,WL,A,P,37.020511,-119.400469
DISTRICT 23 - FRESNO,CA1000502,ST JUDE CATHOLIC CHURCH,A,NC,001,WELL 01,WL,A,P,36.657266,-119.794608
DISTRICT 23 - FRESNO,CA1000507,GILLETTE CITRUS COMPANY,A,NTNC,001,WELL 01 - RAW (DBCP),WL,A,P,36.585285,-119.324197
DISTRICT 23 - FRESNO,CA1000508,SIERRA LUTHERAN CHURCH,A,NC,001,WELL 01,WL,A,P,37.046752,-119.481567
DISTRICT 23 - FRESNO,CA1000511,THE WORSHIP CENTER EASTON,A,NC,001,WELL 01,WL,A,P,36.647577,-119.787692
DISTRICT 23 - FRESNO,CA1000513,KINGDOM HALL OF JEHOVAH S WITNESSES,A,NC,002,WELL 02,WL,A,P,36.763461,-119.914869
DISTRICT 23 - FRESNO,CA1000514,KINGS RIVER PACKING,A,NTNC,003,WELL 02 - RAW,WL,A,P,36.779275,-119.428222
DISTRICT 23 - FRESNO,CA1000515,MICHELSEN PACKAGING,A,NC,002,WELL 02,WL,A,P,36.675186,-119.784975
DISTRICT 23 - FRESNO,CA1000517,BLOSSOM TRAIL CAFE,A,NC,001,WELL 01 - RAW,WL,A,P,36.748983,-119.555047
DISTRICT 23 - FRESNO,CA1000519,INFANT JESUS OF PRAGUE CHURCH,A,NC,001,WELL 01,WL,A,P,37.041194,-119.470756
DISTRICT 23 - FRESNO,CA1000520,"JOSAN AND JOSAN, INC.",A,NC,001,WELL 01,WL,A,P,36.560929,-119.629638
DISTRICT 23 - FRESNO,CA1000524,AUBERRY SEVENTH DAY ADVENTIST CHURCH,A,NC,001,WELL 01,WL,A,P,37.090954,-119.493428
DISTRICT 23 - FRESNO,CA1000525,SIERRA ENDANGERED CAT HAVEN,A,NC,007,WELL 01,WL,A,P,36.76686,-119.127694
DISTRICT 23 - FRESNO,CA1000526,HARRIS RANCH BEEF CO,A,NTNC,001,WELL 01 - RAW,WL,A,P,36.499861,-119.611399
DISTRICT 23 - FRESNO,CA1000526,HARRIS RANCH BEEF CO,A,NTNC,002,WELL 02 STANDBY - RAW,WL,A,O,36.497136,-119.614465
DISTRICT 23 - FRESNO,CA1000528,BEAR MOUNTAIN PIZZA,A,NC,001,WELL 01 - RAW,WL,A,P,36.741569,-119.243936
DISTRICT 23 - FRESNO,CA1000529,NEW HOPE COMMUNITY CHURCH,A,NC,001,WELL 02,WL,A,P,36.852844,-119.699427
DISTRICT 23 - FRESNO,CA1000533,"THREE CROWNS INDUSTRIAL PARK, INC.",A,NTNC,001,WELL 01 - SECONDARY,WL,A,P,36.657377,-119.712241
DISTRICT 23 - FRESNO,CA1000533,"THREE CROWNS INDUSTRIAL PARK, INC.",A,NTNC,002,WELL 02 - PRIMARY,WL,A,P,36.657832,-119.716448
DISTRICT 23 - FRESNO,CA1000534,CHOOLJIAN BROS PACKING CO,A,NTNC,001,WELL 01,WL,A,P,36.690403,-119.581052
DISTRICT 23 - FRESNO,CA1000537,JOHNNY QUIK FOOD STORE #161,A,NC,001,WELL 01,WL,A,O,36.845036,-119.730372
DISTRICT 23 - FRESNO,CA1000540,"BHANDAL, INC",A,NC,001,WELL 01,WL,A,P,36.545988,-119.598811
DISTRICT 23 - FRESNO,CA1000541,FRESNO VALVES & CASTINGS,A,NTNC,001,WELL 01 - BEFORE UR TRT & GAC (DBCP),WL,A,P,36.598677,-119.648886
DISTRICT 23 - FRESNO,CA1000542,USED PALLET COMPANY,A,NTNC,003,WELL 02 - RAW,WL,A,P,36.676166,-119.764094
DISTRICT 23 - FRESNO,CA1000544,SHOP-N-QUICK #2,A,NC,001,WELL 01,WL,A,P,36.647062,-119.790479
DISTRICT 23 - FRESNO,CA1000545,SELMA EXXON TIGER MART,A,NC,001,WELL 01,WL,A,P,36.547136,-119.598962
DISTRICT 23 - FRESNO,CA1000546,FCSA #49/ FIVE POINTS,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.394203,-120.14839
DISTRICT 23 - FRESNO,CA1000548,PG&E AUBERRY SERVICE CENTER,A,NTNC,001,WELL 01 - RAW,WL,A,P,37.067061,-119.48095
DISTRICT 23 - FRESNO,CA1000549,FCSA #31/SHAVER LAKE COMM. CENTER,A,NC,001,WELL 01,WL,A,P,37.101921,-119.319504
DISTRICT 23 - FRESNO,CA1000550,FCSA #44D/MONTE VERDI,A,C,001,WELL 01,WL,A,P,36.913861,-119.727513
DISTRICT 23 - FRESNO,CA1000550,FCSA #44D/MONTE VERDI,A,C,002,WELL 02,WL,A,P,36.916427,-119.72933
DISTRICT 23 - FRESNO,CA1000551,FCSA #43/RAISIN CITY,A,C,001,WELL 01,WL,A,P,36.59938,-119.905597
DISTRICT 23 - FRESNO,CA1000552,FRESNO SOUTH JEHOVAH WITNESSES,A,NC,001,WELL 01,WL,A,P,36.634102,-119.782888
DISTRICT 23 - FRESNO,CA1000553,TRINITY PRESBYTERIAN CHURCH,A,NC,001,WELL 01 - RAW,WL,A,P,36.913336,-119.726436
DISTRICT 23 - FRESNO,CA1000554,FCSA #10A/MANSIONETTE ESTATES,A,C,001,WELL 01,WL,A,P,36.835522,-119.638252
DISTRICT 23 - FRESNO,CA1000554,FCSA #10A/MANSIONETTE ESTATES,A,C,002,WELL 02,WL,A,P,36.830224,-119.63653
DISTRICT 23 - FRESNO,CA1000555,FCSA #44C/RIVERVIEW ESTATES,A,C,001,WELL 03,WL,A,P,36.959627,-119.726925
DISTRICT 23 - FRESNO,CA1000555,FCSA #44C/RIVERVIEW ESTATES,A,C,002,WELL 02,WL,A,P,36.95965,-119.726552
DISTRICT 23 - FRESNO,CA1000557,HOLLAND PARK WEST,A,NC,001,WELL 01,WL,A,P,36.793108,-119.907558
DISTRICT 23 - FRESNO,CA1000557,HOLLAND PARK WEST,A,NC,002,WELL 02 - STBY,WL,A,E,36.792527,-119.908602
DISTRICT 23 - FRESNO,CA1000560,CENTRAL CA ALMOND GROWERS ASSN,A,NC,001,WELL 01-RAW,WL,A,P,36.614688,-120.066091
DISTRICT 23 - FRESNO,CA1000561,BLM SAN JOAQUIN RIVER GORGE,A,NC,001,WELL 01,WL,A,P,37.091844,-119.548836
DISTRICT 23 - FRESNO,CA1000562,SOUTHWEST TRANSPORTATION AGENCY,A,NTNC,001,WELL 01,WL,A,P,36.49218,-119.789711
DISTRICT 23 - FRESNO,CA1000565,USDA AGRICULTURAL RESEARCH SERVICE,A,NTNC,001,WELL 01,WL,A,P,36.595363,-119.512022
DISTRICT 23 - FRESNO,CA1000566,FOSTER FARMS - CEDAR HATCHERY,A,NTNC,001,WELL 01 - RAW,WL,A,P,36.556116,-119.747286
DISTRICT 23 - FRESNO,CA1000566,FOSTER FARMS - CEDAR HATCHERY,A,NTNC,003,WELL 02 - STBY,WL,A,E,36.556652,-119.748258
DISTRICT 23 - FRESNO,CA1000568,GURDWARA GUR NANAK PARKASH - FRESNO,A,NC,001,WELL 01,WL,A,P,36.64965,-119.711738
DISTRICT 23 - FRESNO,CA1000569,HIGH SIERRA CAMP,A,NC,001,HORIZOZNTAL WELL,WL,A,S,36.739747,-118.729581
DISTRICT 23 - FRESNO,CA1000570,JUVENILE JUSTICE CAMPUS,A,C,001,NORTH WELL,WL,A,P,36.659566,-119.729005
DISTRICT 23 - FRESNO,CA1000570,JUVENILE JUSTICE CAMPUS,A,C,002,SOUTH WELL,WL,A,P,36.662133,-119.728613
DISTRICT 23 - FRESNO,CA1000571,GRANDE HALL AT THE GARDENS,A,NC,001,WELL 01 - RAW,WL,A,P,36.811308,-119.924958
DISTRICT 23 - FRESNO,CA1000573,MOUNTAIN VALLEY COMMUNITY CHURCH,A,NC,001,WELL 01-RAW,WL,A,P,36.738658,-119.254733
DISTRICT 23 - FRESNO,CA1000575,POINDEXTER NUT COMPANY,A,NTNC,003,WELL 02 - NEW FACILITY WELL,WL,A,P,36.577772,-119.695124
DISTRICT 23 - FRESNO,CA1000576,LONE STAR DEHYDRATOR,A,NTNC,001,WELL 01 - STANDBY,WL,A,E,36.696141,-119.645613
DISTRICT 23 - FRESNO,CA1000576,LONE STAR DEHYDRATOR,A,NTNC,002,WELL 02 - RAW,WL,A,P,36.696141,-119.645722
DISTRICT 23 - FRESNO,CA1000577,DUNLAP LEADERSHIP ACADEMY,A,NTNC,001,WELL 01,WL,A,P,36.737219,-119.116227
DISTRICT 23 - FRESNO,CA1000578,WEST TECH INDUSTRIAL PARK,A,NTNC,001,WELL 01,WL,A,P,36.649991,-119.707652
DISTRICT 23 - FRESNO,CA1000579,OAK KNOLL PROFESSIONAL CTR,A,NC,001,WELL 01 - RAW,WL,A,P,37.046663,-119.475366
DISTRICT 23 - FRESNO,CA1000580,CAMPOS BROS. FARMS,A,NTNC,001,WELL 01- RAW,WL,A,P,36.512688,-119.8033
DISTRICT 23 - FRESNO,CA1000583,SEQUOIA BIBLE FELLOWSHIP,A,NTNC,001,WELL 01 - RAW,WL,A,P,36.732502,-119.2575
DISTRICT 23 - FRESNO,CA1000584,TRUE ORGANIC PRODUCTS,A,NTNC,001,WELL 01 - RAW,WL,A,P,36.529197,-120.156116
DISTRICT 23 - FRESNO,CA1000585,MURRIETA/HERNANDEZ FARMS,A,C,002,WELL 02,WL,A,P,36.655497,-120.443366
DISTRICT 23 - FRESNO,CA1000586,SJRP COKE HALLOWELL CENTER,A,NC,001,WELL 01,WL,A,P,36.907358,-119.757269
DISTRICT 23 - FRESNO,CA1000587,THE POINT AT SHAVER LAKE,A,NC,002,WELL 01 - SECONDARY,WL,A,P,37.139025,-119.308547
DISTRICT 23 - FRESNO,CA1000587,THE POINT AT SHAVER LAKE,A,NC,003,WELL 02 - PRIMARY,WL,A,P,37.138866,-119.308638
DISTRICT 23 - FRESNO,CA1000588,PANOCHE RANCH - FRANK LOGOLUSO FARMS,A,NC,001,CALIFORNIA AQUEDUCT,IN,A,P,36.635019,-120.640577
DISTRICT 23 - FRESNO,CA1000589,AUBERRY BRANCH LIBRARY,A,NC,001,WELL 01,WL,A,P,37.074747,-119.486805
DISTRICT 23 - FRESNO,CA1000590,FCOE SCOUT ISLAND,A,NC,001,WELL 01,WL,A,P,36.856847,-119.84348
DISTRICT 23 - FRESNO,CA1000591,SUMNER PECK RANCH WINERY & FRUIT STAND,A,NC,001,WELL 01,WL,A,P,36.909122,-119.730705
DISTRICT 23 - FRESNO,CA1000592,SHANT BHAVAN PUNJABI FUNERAL HOME,A,NC,001,WELL 01,WL,A,P,36.642555,-119.703458
DISTRICT 23 - FRESNO,CA1000593,VIE-DEL COMPANY,A,NTNC,001,NORTH WELL (WELL 01) - STBY,WL,A,E,36.563083,-119.73965
DISTRICT 23 - FRESNO,CA1000593,VIE-DEL COMPANY,A,NTNC,003,NEW SOUTH WELL (WELL 03),WL,A,P,36.561694,-119.740005
DISTRICT 23 - FRESNO,CA1000599,SHERWOOD FOREST GOLF CLUB,A,NC,001,WELL 01 - RAW,WL,A,P,36.736383,-119.45255
DISTRICT 23 - FRESNO,CA1000600,CANYON FEED & SUPPLY,A,NC,001,WELL 01,WL,A,P,37.037547,-119.513833
DISTRICT 23 - FRESNO,CA1000601,SCHOOL HOUSE RESTAURANT AND TAVERN,A,NC,001,WELL 01 - RAW,WL,A,P,36.719266,-119.448241
DISTRICT 23 - FRESNO,CA1000602,BAKER COMMODITIES INC.,A,NTNC,001,WELL 01 - STANDBY,WL,A,E,36.704,-120.093611
DISTRICT 23 - FRESNO,CA1000602,BAKER COMMODITIES INC.,A,NTNC,003,WELL 03 - RAW,WL,A,P,36.705052,-120.093783
DISTRICT 23 - FRESNO,CA1000604,JOHANN DAIRY,A,NTNC,001,WELL 01 - STANDBY,WL,A,E,36.572302,-120.002183
DISTRICT 23 - FRESNO,CA1000604,JOHANN DAIRY,A,NTNC,002,WELL 02,WL,A,P,36.572175,-119.999966
DISTRICT 23 - FRESNO,CA1000606,CLINGANS JUNCTION COFFEE & CABINS,A,NC,002,WELL 02,WL,A,P,36.7536,-119.1712
DISTRICT 23 - FRESNO,CA1000607,BLACKBURN FAMILY IRREVOCABLE TRUST,A,NTNC,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.692236,-120.585763
DISTRICT 23 - FRESNO,CA1000608,GERAWAN FRUIT PACKING,A,NC,001,WELL 01 - RAW,WL,A,P,36.687613,-119.461511
DISTRICT 23 - FRESNO,CA1000608,GERAWAN FRUIT PACKING,A,NC,006,WELL 03,WL,A,P,36.687636,-119.464416
DISTRICT 23 - FRESNO,CA1000609,AUBERRY LDS CHURCH,A,NC,001,WELL 01 - RAW,WL,A,P,37.036583,-119.508875
DISTRICT 23 - FRESNO,CA1000611,KEN'S CLOTHING AND GIFTS,A,NC,001,WELL 01,WL,A,P,37.111741,-119.319769
DISTRICT 23 - FRESNO,CA1000613,USDA-FS LANDSLIDE/LOGGER/ASPEN CAMPS,A,NC,001,WELL 01 (HORIZONTAL),WL,A,P,,
DISTRICT 23 - FRESNO,CA1000614,QUAIL LAKE COMMUNITY CHURCH,A,NC,001,WELL 01,WL,A,P,36.78523,-119.609397
DISTRICT 23 - FRESNO,CA1000620,DOLLAR GENERAL STORE  #15320,A,NC,001,WELL 01,WL,A,P,36.657191,-119.791611
DISTRICT 23 - FRESNO,CA1000621,POWELL'S PROPERTIES,A,NC,001,WELL 01,WL,A,P,37.107583,-119.318269
DISTRICT 23 - FRESNO,CA1000625,DINO MART 1,A,NC,003,WELL 02 - RAW,WL,A,P,,
DISTRICT 23 - FRESNO,CA1000626,EASTON BRANCH LIBRARY,A,NC,001,WELL 01,WL,A,P,36.652291,-119.789711
DISTRICT 23 - FRESNO,CA1000627,ZONNEVELD DAIRY - CERINI,A,C,001,WELL 03 (CERINI) - RAW,WL,A,P,36.459661,-119.770622
DISTRICT 23 - FRESNO,CA1000628,MELKONIAN BROTHERS FRUIT STAND,A,NC,001,WELL 01,WL,A,P,36.701427,-119.645983
DISTRICT 23 - FRESNO,CA1000629,KINGS RIVER WINERY,A,NC,001,WELL 01- RAW,WL,A,P,36.673358,-119.564924
DISTRICT 23 - FRESNO,CA1000630,MORAVIA WINES,A,NC,001,WELL 01,WL,A,P,36.787936,-120.005877
DISTRICT 23 - FRESNO,CA1000632,VULCAN MATERIALS COMPANY - FRIANT,A,NTNC,001,WELL 01,WL,A,P,36.898577,-119.766316
DISTRICT 23 - FRESNO,CA1000634,SUPER DRIVE IN,A,NC,001,WELL 01,WL,A,P,36.5625,-119.6283
DISTRICT 23 - FRESNO,CA1000635,SELMA QUICK STOP,A,NC,001,WELL 01,WL,A,P,36.5617,-119.6283
DISTRICT 23 - FRESNO,CA1000637,JEHOVAH'S WITNESSES CHURCH,A,NC,001,WELL 01,WL,A,P,36.615,-119.4475
DISTRICT 23 - FRESNO,CA1000639,CALWEST RAIN - KERMAN,A,NTNC,002,WELL 02,WL,A,P,,
DISTRICT 23 - FRESNO,CA1000641,LARRY A SHEHADEY DAIRY,A,NTNC,001,DW3N - WELL 01,WL,A,P,36.76721,-120.23659
DISTRICT 23 - FRESNO,CA1000641,LARRY A SHEHADEY DAIRY,A,NTNC,002,DW3S - WELL 02,WL,A,P,36.76721,-120.23659
DISTRICT 23 - FRESNO,CA1000643,OPEN SKY RANCH,A,NTNC,001,WELL 01 - NOT PERMITTED,WL,A,O,36.482372,-120.021575
DISTRICT 23 - FRESNO,CA1000643,OPEN SKY RANCH,A,NTNC,002,WELL 02,WL,A,P,36.482369,-120.022208
DISTRICT 23 - FRESNO,CA1000643,OPEN SKY RANCH,A,NTNC,003,WELL 03,WL,A,P,36.480988,-120.022233
DISTRICT 23 - FRESNO,CA1000644,IMMANUEL SPORTS COMPLEX,A,NC,001,WELL 01,WL,A,P,,
DISTRICT 23 - FRESNO,CA1000645,"GRANVILLE FARMS, LLC",A,NTNC,003,CA AQUEDUCT - RAW,IN,A,P,,
DISTRICT 23 - FRESNO,CA1000646,E-Z TRIP,A,NC,001,WELL 01 - RAW,WL,A,P,36.832152,-119.918513
DISTRICT 23 - FRESNO,CA1000648,LEE'S MARKET,A,NC,001,WELL 01,WL,A,P,,
DISTRICT 23 - FRESNO,CA1000650,ADAM'S MARKET,A,NC,001,WELL 01,WL,A,P,,
DISTRICT 23 - FRESNO,CA1009020,FIVE POINTS RANCH,A,C,002,WELL 02 - RAW,WL,A,P,36.430986,-120.265588
DISTRICT 23 - FRESNO,CA1009023,BRITZ/COLUSA,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.414986,-120.192701
DISTRICT 23 - FRESNO,CA1009027,HARRIS FARMS HEADQUARTERS,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.342103,-120.215479
DISTRICT 23 - FRESNO,CA1009028,HARRIS FARMS SOUTH #101-144,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.298028,-120.210997
DISTRICT 23 - FRESNO,CA1009039,PAPPAS & CO (MENDOTA),A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.720099,-120.441322
DISTRICT 23 - FRESNO,CA1009051,"CANTUA CREEK VINEYARDS, IV, LLC.",A,C,002,WELL 01,WL,A,P,36.502352,-120.314833
DISTRICT 23 - FRESNO,CA1009078,HARRIS FEEDING COMPANY,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.300873,-120.264723
DISTRICT 23 - FRESNO,CA1009091,"OLAM SPICES AND VEGETABLES, INC.",A,NTNC,003,WELL 01 - RAW,WL,A,P,36.849206,-120.645907
DISTRICT 23 - FRESNO,CA1009091,"OLAM SPICES AND VEGETABLES, INC.",A,NTNC,005,WELL 02 - RAW,WL,A,P,36.848086,-120.647411
DISTRICT 23 - FRESNO,CA1009111,SCE/BIG CREEK POWERHOUSE #1,A,C,030,HUNTINGTON PENSTOCK - RAW,IN,A,P,37.228558,-119.221708
DISTRICT 23 - FRESNO,CA1009120,RAU DAIRY,A,C,001,EAST WELL,WL,A,P,36.602513,-119.97809
DISTRICT 23 - FRESNO,CA1009129,PG&E BALCH CAMP,A,NC,001,BALCH SIPHON - RAW,IN,A,P,36.908301,-119.123082
DISTRICT 23 - FRESNO,CA1009147,FARMING D,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.372972,-120.102461
DISTRICT 23 - FRESNO,CA1009179,BRITZ/FIVE POINT SYSTEM,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.430197,-120.10199
DISTRICT 23 - FRESNO,CA1009214,WESTSIDE HARVESTING,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.47929,-120.392187
DISTRICT 23 - FRESNO,CA1009222,TERRA LINDA FARMS,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.313643,-120.103159
DISTRICT 23 - FRESNO,CA1009232,SUMNER PECK RANCH,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.559825,-120.39784
DISTRICT 23 - FRESNO,CA1009256,PG&E HELMS HQ/POWERHOUSE,A,NC,001,MAIN WELL 75GPM - RAW - BEFORE AS TRTMT,WL,A,P,37.010968,-118.978463
DISTRICT 23 - FRESNO,CA1009258,SAN ANDREAS FARMS,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.465767,-120.253222
DISTRICT 23 - FRESNO,CA1009281,HAMMONDS RANCH,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.785797,-120.645806
DISTRICT 23 - FRESNO,CA1010004,COALINGA-CITY,A,C,001,CALIFORNIA AQUEDUCT - RAW,IN,A,P,36.210291,-120.246659
DISTRICT 23 - FRESNO,CA1010005,FIREBAUGH CITY,A,C,010,WELL 11 - RAW,WL,A,P,36.855865,-120.446087
DISTRICT 23 - FRESNO,CA1010005,FIREBAUGH CITY,A,C,014,WELL 12 - RAW,WL,A,P,36.855591,-120.443542
DISTRICT 23 - FRESNO,CA1010005,FIREBAUGH CITY,A,C,016,WELL 13 - RAW,WL,A,P,36.862273,-120.453302
DISTRICT 23 - FRESNO,CA1010005,FIREBAUGH CITY,A,C,017,WELL 15 - RAW,WL,A,P,36.861136,-120.450599
DISTRICT 23 - FRESNO,CA1010005,FIREBAUGH CITY,A,C,018,WELL 16 - RAW,WL,A,P,36.861072,-120.451697
DISTRICT 23 - FRESNO,CA1010005,FIREBAUGH CITY,A,C,019,WELL 17 - RAW,WL,A,P,36.8542,-120.441803
DISTRICT 23 - FRESNO,CA1010006,CITY OF FOWLER,A,C,002,WELL 02,WL,A,P,36.633333,-119.683333
DISTRICT 23 - FRESNO,CA1010006,CITY OF FOWLER,A,C,004,WELL 04,WL,A,P,36.634316,-119.66892
DISTRICT 23 - FRESNO,CA1010006,CITY OF FOWLER,A,C,006,WELL 05A,WL,A,P,36.613044,-119.660307
DISTRICT 23 - FRESNO,CA1010006,CITY OF FOWLER,A,C,007,WELL 06,WL,A,P,36.613425,-119.66415
DISTRICT 23 - FRESNO,CA1010006,CITY OF FOWLER,A,C,008,WELL 07,WL,A,P,36.632969,-119.66398
DISTRICT 23 - FRESNO,CA1010006,CITY OF FOWLER,A,C,009,WELL 08A,WL,A,P,36.626975,-119.691002
DISTRICT 23 - FRESNO,CA1010013,"HUME LAKE CHRISTIAN CAMPS, INC",A,C,003,WELL 02,WL,A,P,36.78157,-118.923134
DISTRICT 23 - FRESNO,CA1010013,"HUME LAKE CHRISTIAN CAMPS, INC",A,C,004,WELL 03 - RAW - ACTIVATED FEB 2007,WL,A,P,36.781165,-118.924275
DISTRICT 23 - FRESNO,CA1010013,"HUME LAKE CHRISTIAN CAMPS, INC",A,C,005,WELL 04,WL,A,P,36.780927,-118.923805
DISTRICT 23 - FRESNO,CA1010013,"HUME LAKE CHRISTIAN CAMPS, INC",A,C,006,WELL 05 - ACTIVE RAW,WL,A,P,36.78333,-118.921829
DISTRICT 23 - FRESNO,CA1010013,"HUME LAKE CHRISTIAN CAMPS, INC",A,C,007,WELL 06,WL,A,P,36.783673,-118.92107
DISTRICT 23 - FRESNO,CA1010013,"HUME LAKE CHRISTIAN CAMPS, INC",A,C,009,WELL 08,WL,A,P,36.78381,-118.921046
DISTRICT 23 - FRESNO,CA1010013,"HUME LAKE CHRISTIAN CAMPS, INC",A,C,013,HUME LAKE - RAW,IN,A,P,36.788868,-118.908576
DISTRICT 23 - FRESNO,CA1010013,"HUME LAKE CHRISTIAN CAMPS, INC",A,C,017,LONG MEADOW CREEK - RAW,IN,A,P,36.780693,-118.924889
DISTRICT 23 - FRESNO,CA1010013,"HUME LAKE CHRISTIAN CAMPS, INC",A,C,019,WELL 19 - NEW WELL - ON LINE FEB 2007,WL,A,P,36.781994,-118.922636
DISTRICT 23 - FRESNO,CA1010017,FCWWD #41/SHAVER LAKE,A,C,001,WELL R-1 - RAW,WL,A,P,37.071899,-119.337173
DISTRICT 23 - FRESNO,CA1010017,FCWWD #41/SHAVER LAKE,A,C,002,WELL 02 (R-2) - RAW,WL,A,P,37.071331,-119.336838
DISTRICT 23 - FRESNO,CA1010017,FCWWD #41/SHAVER LAKE,A,C,004,WELL 04 (R-4) - RAW,WL,A,P,37.072323,-119.335976
